;Arpes occ;Arpes tot
-2.6484375;1.10488268475051;1.1048843757037
-2.64609375;1.11072350966537;1.11072519778949
-2.64375;1.11656393712782;1.11656562197441
-2.64140625;1.1224036356089;1.12240531673097
-2.6390625;1.12824227212936;1.12824394908162
-2.63671875;1.13407951228742;1.13408118462655
-2.634375;1.13991502028698;1.13991668757186
-2.63203125;1.14574845896601;1.14575012075797
-2.6296875;1.15157948982543;1.15158114568849
-2.62734375;1.15740777305814;1.15740942255924
-2.625;1.16323296757845;1.16323461028774
-2.62265625;1.16905473105185;1.16905636654286
-2.6203125;1.17487271992501;1.17487434777494
-2.61796875;1.1806865894561;1.18068820924603
-2.615625;1.1864959937455;1.18649760506064
-2.61328125;1.19230058576662;1.19230218819653
-2.6109375;1.19810001739722;1.19810161053607
-2.60859375;1.20389393945088;1.20389552289764
-2.60625;1.20968200170881;1.20968357506749
-2.60390625;1.21546385295191;1.2154654158318
-2.6015625;1.22123914099315;1.22124069300902
-2.59921875;1.22700751271014;1.22700905348249
-2.596875;1.23276861407811;1.23277014323334
-2.59453125;1.23852209020301;1.23852360737367
-2.5921875;1.24426758535491;1.24426909017991
-2.58984375;1.25000474300174;1.25000623512654
-2.5875;1.25573320584316;1.25573468491997
-2.58515625;1.26145261584474;1.26145408153274
-2.5828125;1.26716261427241;1.26716406623795
-2.58046875;1.27286284172706;1.27286427964382
-2.578125;1.27855293817945;1.27855436172868
-2.57578125;1.28423254300534;1.284233951876
-2.5734375;1.28990129502079;1.28990268890977
-2.57109375;1.29555883251775;1.29556021113
-2.56875;1.3012047932998;1.30120615634856
-2.56640625;1.30683881471816;1.30684016192508
-2.5640625;1.31246053370784;1.3124618648032
-2.56171875;1.31806958682405;1.31807090154687
-2.559375;1.32366561027878;1.323666908377
-2.55703125;1.32924823997755;1.32924952120817
-2.5546875;1.33481711155634;1.3348183756856
-2.55234375;1.34037186041879;1.34037310722227
-2.55;1.34591212177342;1.3459133510362
-2.54765625;1.35143753067116;1.35143874218795
-2.5453125;1.35694772204297;1.35694891561824
-2.54296875;1.36244233073761;1.3624435061857
-2.540625;1.36792099155962;1.36792214870488
-2.53828125;1.37338333930737;1.37338447798424
-2.5359375;1.37882900881134;1.3788301288645
-2.53359375;1.38425763497245;1.38425873625688
-2.53125;1.38966885280058;1.38966993518167
-2.52890625;1.39506229745318;1.39506336080684
-2.5265625;1.40043760427402;1.40043864848672
-2.52421875;1.40579440883202;1.40579543380092
-2.521875;1.41113234696025;1.41113335259325
-2.51953125;1.41645105479498;1.41645204101078
-2.5171875;1.42175016881483;1.42175113554299
-2.51484375;1.42702932587999;1.42703027306102
-2.5125;1.43228816327164;1.432289090857
-2.51015625;1.43752631873125;1.43752722668345
-2.5078125;1.44274343050015;1.44274431879274
-2.50546875;1.44793913735904;1.44794000597665
-2.503125;1.45311307866758;1.453113927606
-2.50078125;1.45826489440412;1.45826572367022
-2.4984375;1.46339422520534;1.46339503481718
-2.49609375;1.46850071240601;1.46850150239282
-2.49375;1.47358399807883;1.47358476848098
-2.49140625;1.47864372507421;1.47864447594322
-2.4890625;1.48367953706009;1.48368026845865
-2.48671875;1.48869107856184;1.48869179056378
-2.484375;1.49367799500212;1.49367868769235
-2.48203125;1.49863993274073;1.49864060621527
-2.4796875;1.50357653911452;1.50357719348043
-2.47734375;1.50848746247722;1.50848809785256
-2.475;1.51337235223931;1.51337296875311
-2.47265625;1.51823085890784;1.51823145670003
-2.4703125;1.52306263412625;1.52306321334762
-2.46796875;1.52786733071414;1.52786789152626
-2.465625;1.532644602707;1.53264514528216
-2.46328125;1.53739410539586;1.53739462991698
-2.4609375;1.54211549536701;1.54211600202757
-2.45859375;1.54680843054149;1.54680891954544
-2.45625;1.55147257021468;1.55147304177633
-2.45390625;1.55610757509566;1.55610802943962
-2.4515625;1.56071310734666;1.56071354470767
-2.44921875;1.56528883062229;1.56528925124517
-2.446875;1.56983441010874;1.56983481424824
-2.44453125;1.57434951256291;1.5743499004836
-2.4421875;1.57883380635134;1.57883417832748
-2.43984375;1.58328696148919;1.58328731780458
-2.4375;1.58770864967891;1.58770899062677
-2.43515625;1.59209854434896;1.59209887023178
-2.4328125;1.59645632069231;1.59645663182171
-2.43046875;1.60078165570483;1.60078195240136
-2.428125;1.60507422822352;1.60507451081657
-2.42578125;1.60933371896466;1.60933398779224
-2.4234375;1.6135598105617;1.61356006597029
-2.42109375;1.61775218760311;1.61775242994748
-2.41875;1.62191053666995;1.62191076631298
-2.41640625;1.62603454637336;1.62603476368587
-2.4140625;1.63012390739184;1.63012411275236
-2.41171875;1.63417831250831;1.63417850630295
-2.409375;1.63819745664705;1.63819763926923
-2.40703125;1.64218103691038;1.64218120876068
-2.4046875;1.64612875261518;1.64612891410112
-2.40234375;1.65004030532919;1.650040456865
-2.4;1.65391539890707;1.6539155409135
-2.39765625;1.65775373952631;1.65775387243038
-2.3953125;1.66155503572279;1.66155515995762
-2.39296875;1.66531899842628;1.66531911443079
-2.390625;1.66904534099553;1.66904544921427
-2.38828125;1.67273377925321;1.67273388013611
-2.3859375;1.6763840315206;1.67638412552273
-2.38359375;1.67999581865202;1.67999590623333
-2.38125;1.68356886406893;1.68356894569404
-2.37890625;1.68710289379387;1.68710296993182
-2.3765625;1.69059763648405;1.69059770760801
-2.37421875;1.6940528234647;1.69405289005178
-2.371875;1.69746818876208;1.69746825129303
-2.36953125;1.70084346913633;1.70084352809529
-2.3671875;1.70417840411382;1.70417845998809
-2.36484375;1.70747273601943;1.70747278929918
-2.3625;1.71072621000833;1.71072626118633
-2.36015625;1.71393857409755;1.71393862366893
-2.3578125;1.7171095791972;1.7171096276592
-2.35546875;1.72023897914143;1.72023902699306
-2.353125;1.72332653071893;1.72332657846077
-2.35078125;1.72637199370322;1.72637204183712
-2.3484375;1.72937513088255;1.72937517991136
-2.34609375;1.73233570808946;1.73233575851678
-2.34375;1.73525349423002;1.73525354655988
-2.34140625;1.73812826131264;1.73812831604926
-2.3390625;1.74095978447663;1.74095984212414
-2.33671875;1.7437478420203;1.74374790308244
-2.334375;1.74649221542873;1.74649228040862
-2.33203125;1.74919268940122;1.74919275880104
-2.3296875;1.75184905187824;1.75184912619899
-2.32734375;1.75446109406812;1.75446117380931
-2.325;1.75702861047326;1.75702869613267
-2.32265625;1.75955139891606;1.75955149098943
-2.3203125;1.7620292605643;1.76202935954506
-2.31796875;1.76446199995622;1.76446210633526
-2.315625;1.76684942502524;1.76684953929058
-2.31328125;1.76919134712415;1.76919146976071
-2.3109375;1.77148758104896;1.77148771253827
-2.30859375;1.77373794506229;1.77373808588222
-2.30625;1.77594226091646;1.77594241154097
-2.30390625;1.77810035387593;1.77810051477478
-2.3015625;1.78021205273956;1.78021222437807
-2.29921875;1.78227718986223;1.782277372701
-2.296875;1.78429560117618;1.78429579567083
-2.29453125;1.78626712621177;1.78626733281272
-2.2921875;1.78819160811793;1.78819182727009
-2.28984375;1.79006889368207;1.79006912582463
-2.2875;1.79189883334956;1.7918990789157
-2.28515625;1.79368128124277;1.79368154065947
-2.2828125;1.79541609517965;1.79541636886738
-2.28046875;1.79710313669181;1.79710342506435
-2.278125;1.79874227104221;1.79874257450637
-2.27578125;1.80033336724232;1.80033368619773
-2.2734375;1.8018762980688;1.80187663290767
-2.27109375;1.8033709400798;1.8033712911867
-2.26875;1.80481717363063;1.80481754138226
-2.26640625;1.80621488288914;1.80621526765409
-2.2640625;1.80756395585041;1.807564357989
-2.26171875;1.80886428435115;1.80886470421518
-2.259375;1.81011576408347;1.81011620201602
-2.25703125;1.81131829460824;1.81131875094347
-2.2546875;1.81247177936792;1.81247225443086
-2.25234375;1.81357612569892;1.81357661980529
-2.25;1.81463124484342;1.81463175829947
-2.24765625;1.81563705196079;1.81563758506305
-2.2453125;1.81659346613836;1.81659401917352
-2.24296875;1.81750041040183;1.81750098364654
-2.240625;1.8183578117251;1.81835840544582
-2.23828125;1.81916560103959;1.81916621549241
-2.2359375;1.81992371324309;1.81992434867358
-2.23359375;1.8206320872081;1.82063274385115
-2.23125;1.82129066578961;1.82129134386928
-2.22890625;1.82189939583239;1.82190009556182
-2.2265625;1.82245822817783;1.82245894975904
-2.22421875;1.82296711767016;1.82296786129395
-2.221875;1.82342602316223;1.82342678900805
-2.21953125;1.82383490752074;1.82383569575659
-2.2171875;1.82419373763097;1.82419454841328
-2.21484375;1.82450248440098;1.82450331787448
-2.2125;1.82476112276525;1.82476197906292
-2.21015625;1.82496963168795;1.82497051093089
-2.2078125;1.82512799416545;1.82512889646279
-2.20546875;1.82523619722852;1.8252371226774
-2.203125;1.82529423194395;1.82529518062936
-2.20078125;1.82530209341553;1.82530306541031
-2.1984375;1.82525978078471;1.82526077614946
-2.19609375;1.82516729723057;1.82516831601362
-2.19375;1.82502464996936;1.82502569220667
-2.19140625;1.82483185025346;1.82483291596867
-2.1890625;1.82458891336989;1.82459000257418
-2.18671875;1.82429585863819;1.82429697133036
-2.184375;1.82395270940791;1.82395384557428
-2.18203125;1.8235594930555;1.82356065266992
-2.1796875;1.82311624098063;1.82311742400449
-2.17734375;1.82262298860214;1.82262419498436
-2.175;1.82207977535331;1.82208100503035
-2.17265625;1.82148664467674;1.82148789757259
-2.1703125;1.82084364401861;1.82084492004487
-2.16796875;1.8201508248225;1.82015212387834
-2.165625;1.81940824252266;1.81940956449491
-2.16328125;1.81861595653677;1.81861730129992
-2.1609375;1.81777403025817;1.81777539767444
-2.15859375;1.81688253104762;1.81688392096701
-2.15625;1.81594153022451;1.81594294248487
-2.15390625;1.81495110305758;1.81495253748468
-2.1515625;1.81391132875514;1.81391278516272
-2.14921875;1.81282229045475;1.81282376864463
-2.146875;1.81168407521244;1.8116855749746
-2.14453125;1.81049677399141;1.81049829510408
-2.1421875;1.80926048165019;1.80926202387997
-2.13984375;1.8079752969304;1.80797686003236
-2.1375;1.80664132244392;1.8066429061617
-2.13515625;1.80525866465959;1.80526026872552
-2.1328125;1.80382743388945;1.80382905802473
-2.13046875;1.80234774427447;1.80234938818924
-2.128125;1.80081971376978;1.8008213771633
-2.12578125;1.79924346412944;1.79924514669022
-2.1234375;1.79761912089072;1.79762082229668
-2.12109375;1.7959468133579;1.79594853327653
-2.11875;1.79422667458558;1.79422841267411
-2.11640625;1.79245884136157;1.7924605972671
-2.1140625;1.79064345418922;1.79064522754898
-2.11171875;1.78878065726936;1.78878244771082
-2.109375;1.78687059848177;1.78687240562286
-2.10703125;1.78491342936615;1.78491525281543
-2.1046875;1.78290930510264;1.78291114445954
-2.10234375;1.78085838449193;1.78086023934692
-2.1;1.77876082993485;1.77876269986968
-2.09765625;1.77661680741163;1.77661869199949
-2.0953125;1.77442648646052;1.77442838526633
-2.09296875;1.77219004015619;1.77219195273679
-2.090625;1.76990764508755;1.76990957099191
-2.08828125;1.76757948133518;1.76758142010469
-2.0859375;1.76520573244833;1.76520768361699
-2.08359375;1.76278658542153;1.76278854851622
-2.08125;1.7603222306707;1.7603242052114
-2.07890625;1.75781286200893;1.75781484750902
-2.0765625;1.75525867662177;1.75526067258825
-2.07421875;1.7526598750422;1.75266188097595
-2.071875;1.7500166611251;1.75001867652117
-2.06953125;1.74732924202139;1.74733126636924
-2.0671875;1.74459782815176;1.74459986093554
-2.06484375;1.74182263317999;1.74182467387884
-2.0625;1.73900387398589;1.73900592207418
-2.06015625;1.73614177063789;1.73614382558552
-2.0578125;1.7332365463652;1.73323860763789
-2.05546875;1.73028842752965;1.73029049458922
-2.053125;1.72729764359714;1.72729971590179
-2.05078125;1.72426442710871;1.72426650411331
-2.0484375;1.72118901365125;1.72119109480769
-2.04609375;1.71807164182797;1.71807372658536
-2.04375;1.71491255322832;1.71491464103338
-2.04140625;1.71171199239774;1.71171408269506
-2.0390625;1.708470206807;1.70847229903933
-2.03671875;1.70518744682124;1.70518954042981
-2.034375;1.70186396566861;1.70186606009343
-2.03203125;1.69850001940868;1.69850211408887
-2.0296875;1.6950958669005;1.69509796127456
-2.02734375;1.69165176977033;1.69165386327647
-2.025;1.68816799237908;1.68817008445553
-2.02265625;1.68464480178946;1.68464689187478
-2.0203125;1.6810824677328;1.68108455526617
-2.01796875;1.67748126257564;1.67748334699719
-2.015625;1.673841461286;1.67384354203712
-2.01328125;1.67016334139933;1.67016541792298
-2.0109375;1.6664471829843;1.6664492547253
-2.00859375;1.66269326860821;1.66269533501357
-2.00625;1.6589018833022;1.65890394382144
-2.00390625;1.65507331452621;1.65507536861163
-2.0015625;1.65120785213364;1.65120989924067
-1.99921875;1.64730578833586;1.64730782792332
-1.996875;1.64336741766634;1.64336944919677
-1.99453125;1.63939303694471;1.63939505988469
-1.9921875;1.63538294524047;1.63538495906089
-1.98984375;1.63133744383656;1.63133944801293
-1.9875;1.62725683619266;1.62725883020542
-1.98515625;1.62314142790833;1.62314341124313
-1.9828125;1.61899152668592;1.6189934988339
-1.98046875;1.61480744229326;1.61480940275139
-1.978125;1.61058948652627;1.61059143479757
-1.97578125;1.60633797317123;1.60633990876512
-1.9734375;1.602053217967;1.60205514039953
-1.97109375;1.59773553856702;1.59773744736119
-1.96875;1.59338525450112;1.59338714918712
-1.96640625;1.58900268713726;1.58900456725276
-1.9640625;1.58458815964298;1.58459002473341
-1.96171875;1.58014199694686;1.58014384656566
-1.959375;1.57566452569972;1.57566635940858
-1.95703125;1.57115607423575;1.5711578916049
-1.9546875;1.56661697253347;1.56661877314194
-1.95234375;1.56204755217663;1.56204933561245
-1.95;1.55744814631495;1.55744991217544
-1.94765625;1.55281908962473;1.55282083751671
-1.9453125;1.54816071826943;1.54816244780947
-1.94296875;1.54347336986008;1.54347508067474
-1.940625;1.5387573834157;1.53875907514171
-1.93828125;1.53401309932348;1.53401477160799
-1.9359375;1.52924085929903;1.52924251179985
-1.93359375;1.52444100634653;1.52444263873227
-1.93125;1.51961388471873;1.51961549666907
-1.92890625;1.51475983987701;1.51476143108285
-1.9265625;1.50987921845129;1.50988078861496
-1.92421875;1.50497236819996;1.50497391703541
-1.921875;1.50003963796976;1.50004116520273
-1.91953125;1.49508137765559;1.49508288302379
-1.9171875;1.49009793816035;1.4900994214136
-1.91484375;1.4850896713547;1.48509113225513
-1.9125;1.48005693003684;1.48005836835904
-1.91015625;1.47500006789233;1.47500148342345
-1.9078125;1.46991943945378;1.46992083199371
-1.90546875;1.46481540006068;1.46481676942219
-1.903125;1.45968830581917;1.45968965182801
-1.90078125;1.45453851356181;1.45453983605685
-1.8984375;1.44936638080746;1.44936767964079
-1.89609375;1.44417226572109;1.44417354075814
-1.89375;1.43895652707367;1.43895777819329
-1.89140625;1.43371952420215;1.43372075129671
-1.8890625;1.42846161696936;1.42846281994485
-1.88671875;1.42318316572412;1.4231843445002
-1.884375;1.41788453126128;1.41788568577136
-1.88203125;1.41256607478188;1.41256720497319
-1.8796875;1.40722815785342;1.40722926368706
-1.87734375;1.40187114237011;1.4018722238211
-1.875;1.39649539051334;1.39649644757063
-1.87265625;1.39110126471204;1.39110229737859
-1.8703125;1.38568912760337;1.38569013589615
-1.86796875;1.38025934199334;1.38026032594334
-1.865625;1.37481227081759;1.37481323046984
-1.86328125;1.3693482771023;1.36934921251586
-1.8609375;1.3638677239252;1.36386863517316
-1.85859375;1.35837097437669;1.35837186154616
-1.85625;1.35285839152112;1.35285925471322
-1.85390625;1.3473303383582;1.34733117768798
-1.8515625;1.3417871777845;1.34178799338096
-1.84921875;1.33622927255519;1.3362300645612
-1.846875;1.33065698524583;1.3306577538181
-1.84453125;1.32507067821439;1.32507142352338
-1.8421875;1.3194707135634;1.31947143579328
-1.83984375;1.31385745310226;1.31385815245082
-1.8375;1.30823125830976;1.30823193498832
-1.83515625;1.30259249029673;1.30259314453008
-1.8328125;1.29694150976893;1.29694214179518
-1.83046875;1.29127867699004;1.29127928706055
-1.828125;1.28560435174493;1.28560494012419
-1.82578125;1.27991889330313;1.27991946026863
-1.8234375;1.27422266038239;1.27422320622451
-1.82109375;1.26851601111258;1.26851653613443
-1.81875;1.26279930299975;1.26279980751703
-1.81640625;1.25707289289038;1.25707337723126
-1.8140625;1.2513371369359;1.25133760144081
-1.81171875;1.24559239055742;1.24559283557892
-1.809375;1.23983900841065;1.23983943431326
-1.80703125;1.23407734435115;1.23407775151116
-1.8046875;1.22830775139973;1.22830814020502
-1.80234375;1.22253058170812;1.22253095255795
-1.8;1.21674618652495;1.21674653982978
-1.79765625;1.21095491616187;1.21095525234315
-1.7953125;1.20515711996003;1.20515743945001
-1.79296875;1.19935314625679;1.19935344949825
-1.790625;1.19354334235268;1.19354362979874
-1.78828125;1.18772805447863;1.18772832659252
-1.7859375;1.1819076277635;1.18190788501832
-1.78359375;1.17608240620188;1.17608264908035
-1.78125;1.17025273262216;1.17025296161638
-1.77890625;1.1644189486549;1.16441916426608
-1.7765625;1.15858139470147;1.15858159743969
-1.77421875;1.15274040990303;1.15274060028697
-1.771875;1.14689633210973;1.1468965106664
-1.76953125;1.14104949785032;1.14104966511477
-1.7671875;1.13520024230193;1.135200398817
-1.76484375;1.12934889926029;1.1293490455763
-1.7625;1.12349580111018;1.12349593778464
-1.76015625;1.11764127879622;1.11764140639354
-1.7578125;1.11178566179395;1.11178578088517
-1.75546875;1.1059292780813;1.10592938924374
-1.753125;1.1000724541103;1.10007255792728
-1.75078125;1.0942155147792;1.09421561183972
-1.7484375;1.08835878340483;1.08835887430327
-1.74609375;1.08250258169537;1.08250266703116
-1.74375;1.07664722972343;1.07664731010073
-1.74140625;1.07079304589946;1.07079312192684
-1.7390625;1.06494034694549;1.06494041923558
-1.73671875;1.05908944786926;1.05908951703846
-1.734375;1.05324066193864;1.05324072860676
-1.73203125;1.04739430065646;1.04739436544639
-1.7296875;1.04155067373563;1.04155073727299
-1.72734375;1.03571008907464;1.03571015198746
-1.725;1.02987285273344;1.02987291565182
-1.72265625;1.02403926890965;1.02403933246539
-1.7203125;1.01820963991511;1.01820970474138
-1.71796875;1.01238426615286;1.01238433288385
-1.715625;1.0065634460944;1.00656351536499
-1.71328125;1.00074747625738;1.00074754870278
-1.7109375;0.994936651183658;0.994936727439021
-1.70859375;0.989131263417651;0.989131344117784
-1.70625;0.983331603485157;0.983331689264131
-1.70390625;0.977537959872483;0.977538051363293
-1.7015625;0.971750619005981;0.971750716840193
-1.69921875;0.965969865231932;0.965969970039331
-1.696875;0.960195980796837;0.960196093205076
-1.69453125;0.954429245828058;0.954429366462309
-1.6921875;0.948669938314867;0.94867006779747
-1.68984375;0.942918334089843;0.942918473039958
-1.6875;0.937174706810682;0.937174855843941
-1.68515625;0.93143932794237;0.931439487670529
-1.6828125;0.925712466739751;0.925712637770347
-1.68046875;0.919994390230453;0.91999457316646
-1.678125;0.914285363198254;0.914285558637741
-1.67578125;0.908585648166772;0.908585856702564
-1.6734375;0.902895505383582;0.902895727602922
-1.67109375;0.897215192804702;0.897215429288918
-1.66875;0.891544966079477;0.89154521740365
-1.66640625;0.885885078535842;0.885885345268473
-1.6640625;0.88023578116598;0.880236063868668
-1.66171875;0.874597322612361;0.874597621839478
-1.659375;0.868969949154178;0.868970265452549
-1.65703125;0.863353904694168;0.863354238602757
-1.6546875;0.857749430745824;0.857749782795418
-1.65234375;0.852156766420986;0.85215713713389
-1.65;0.846576148417839;0.846576538307571
-1.64765625;0.841007811009283;0.84100822058027
-1.6453125;0.8354519860317;0.83545241577899
-1.64296875;0.829908902874103;0.829909353283066
-1.640625;0.824378788467684;0.824379260013732
-1.63828125;0.818861867275737;0.818862360424037
-1.6359375;0.813358361283973;0.813358876489176
-1.63359375;0.807868489991219;0.807869027697187
-1.63125;0.80239247040051;0.802393031040052
-1.62890625;0.796930517010555;0.796931101005161
-1.6265625;0.791482841807597;0.791483449567193
-1.62421875;0.786049654257652;0.786050286180348
-1.621875;0.780631161299113;0.780631817770959
-1.61953125;0.775227567335783;0.775228248730534
-1.6171875;0.769839074230237;0.769839780909128
-1.61484375;0.76446588129759;0.764466613609105
-1.6125;0.759108185299635;0.759108943579298
-1.61015625;0.753766180439366;0.753766965009528
-1.6078125;0.748440058355866;0.7484408695255
-1.60546875;0.743130008119571;0.743130846184081
-1.603125;0.737836216227923;0.737837081468955
-1.60078125;0.732558866601372;0.732559759286627
-1.5984375;0.727298140579755;0.727299060962822
-1.59609375;0.722054216919058;0.722055165239242
-1.59375;0.716827271788518;0.716828248270687
-1.59140625;0.711617478768126;0.711618483622555
-1.5890625;0.706425008846446;0.706426042268672
-1.58671875;0.701250030418841;0.701251092589535
-1.584375;0.696092709286036;0.696093800370867
-1.58203125;0.690953208653035;0.690954328802557
-1.5796875;0.685831689128409;0.685832838477946
-1.57734375;0.680728308723927;0.680729487393472
-1.575;0.675643222854537;0.675644430948655
-1.57265625;0.670576584338711;0.670577821946451
-1.5703125;0.665528543399118;0.665529810593942
-1.56796875;0.660499247663654;0.66050054450336
-1.565625;0.655488842166818;0.655490168693483
-1.56328125;0.650497469351408;0.650498825591333
-1.5609375;0.64552526907059;0.645526655034259
-1.55859375;0.640572378590265;0.640573794272309
-1.55625;0.635638932591804;0.635640377970974
-1.55390625;0.630725063175081;0.630726538214229
-1.5515625;0.625830899861854;0.625832404507925
-1.54921875;0.620956569599478;0.620958103783513
-1.546875;0.616102196764917;0.616103760402057
-1.54453125;0.611267903169095;0.611269496158604
-1.5421875;0.60645380806156;0.606455430286845
-1.53984375;0.601660028135465;0.601661679464115
-1.5375;0.596886677532846;0.596888357816678
-1.53515625;0.592133867850238;0.592135576925345
-1.5328125;0.587401708144566;0.587403445831382
-1.53046875;0.582690304939356;0.582692071042726
-1.528125;0.577999762231251;0.578001556540511
-1.52578125;0.573330181496808;0.573332003785871
-1.5234375;0.568681661699603;0.568683511727059
-1.52109375;0.56405429929762;0.564056176806838
-1.51875;0.559448188250928;0.559450092970173
-1.51640625;0.55486342002965;0.554865351672204
-1.5140625;0.550300083622204;0.550302041886497
-1.51171875;0.545758265543832;0.545760250113586
-1.509375;0.541238049845394;0.541240060389764
-1.50703125;0.536739518122445;0.536741554296184
-1.5046875;0.532262749524559;0.532264810968175
-1.50234375;0.52780782076496;0.527809907104896
-1.5;0.52337480613037;0.523376916979179
-1.49765625;0.518963777491141;0.518965912447682
-1.4953125;0.514574804311641;0.51457696296127
-1.49296875;0.51020795366087;0.51021013557565
-1.490625;0.505863290223361;0.505865494962273
-1.48828125;0.501540876310293;0.501543103419456
-1.4859375;0.497240771870866;0.497243020883768
-1.48359375;0.492963034503899;0.492965304941629
-1.48125;0.488707719469673;0.488710010841168
-1.47890625;0.484474879702001;0.484477191504295
-1.4765625;0.480264565820526;0.480266897539006
-1.47421875;0.476076826143239;0.476079177251909
-1.471875;0.471911706699221;0.471914076660977
-1.46953125;0.467769251241599;0.467771639508504
-1.4671875;0.463649501260714;0.463651907274284
-1.46484375;0.459552495997509;0.459554919189001
-1.4625;0.455478272457096;0.455480712247811
-1.46015625;0.451426865422557;0.451429321224137
-1.4578125;0.447398307468917;0.44740077868366
-1.45546875;0.443392628977327;0.443395114998498
-1.453125;0.439409858149429;0.439412358361582
-1.45078125;0.435450021021914;0.435452534801219
-1.4484375;0.43151314148126;0.431515668195835
-1.44609375;0.427599241278635;0.427601780288881
-1.44375;0.423708340045013;0.423710890703958
-1.44140625;0.419840455306422;0.419843016960066
-1.4390625;0.415995602499383;0.415998174487049
-1.43671875;0.412173794986502;0.412176376641191
-1.434375;0.408375044072231;0.408377634720984
-1.43203125;0.404599359018779;0.404601957983039
-1.4296875;0.400846747062181;0.400849353658161
-1.42734375;0.397117213428511;0.397119826967565
-1.425;0.393410761350247;0.393413381139246
-1.42265625;0.38972739208277;0.389730017424477
-1.4203125;0.386067104921007;0.386069735114463
-1.41796875;0.382429897216203;0.382432531557105
-1.415625;0.378815764392831;0.378818402173923
-1.41328125;0.375224699965618;0.375227340477078
-1.4109375;0.371656695556701;0.371659338086531
-1.40859375;0.3681117409129;0.368114384747324
-1.40625;0.36458982392311;0.364592468346961
-1.40390625;0.361090930635794;0.361093574932917
-1.4015625;0.357615045276597;0.357617688730245
-1.39921875;0.354162150266052;0.354164792159283
-1.396875;0.350732226237398;0.350734865853478
-1.39453125;0.347325252054485;0.347327888677287
-1.3921875;0.343941204829774;0.343943837744179
-1.38984375;0.340580059942435;0.340582688434732
-1.3875;0.337241791056508;0.337244414414798
-1.38515625;0.333926370139181;0.333928987653776
-1.3828125;0.33063376747911;0.330636378442936
-1.38046875;0.32736395170484;0.327366555413835
-1.378125;0.324116889803279;0.324119485556792
-1.37578125;0.320892547138255;0.320895134239446
-1.3734375;0.317690887469121;0.317693465225356
-1.37109375;0.314511872969434;0.31451444069268
-1.36875;0.31135546424568;0.311358021252903
-1.36640625;0.308221620356064;0.308224165969613
-1.3640625;0.305110298829329;0.305112832377334
-1.36171875;0.30202145568365;0.302023976500401
-1.359375;0.298955045445542;0.298957552871877
-1.35703125;0.295911021168827;0.295913514552514
-1.3546875;0.292889334453626;0.292891813149741
-1.35234375;0.289889935465389;0.289892398836689
-1.35;0.286912772953948;0.286915220371246
-1.34765625;0.283957794272603;0.283960225115132
-1.3453125;0.281024945397222;0.281027359053002
-1.34296875;0.278114170945365;0.278116566811561
-1.340625;0.275225414195423;0.275227791678701
-1.33828125;0.272358617105766;0.272360975622645
-1.3359375;0.269513720333903;0.269516059311098
-1.33359375;0.266690663255647;0.266692982130412
-1.33125;0.263889383984281;0.263891682204747
-1.32890625;0.261109819389719;0.261112096415219
-1.3265625;0.25835190511768;0.25835416041908
-1.32421875;0.255615575608831;0.255617808668846
-1.321875;0.25290076411794;0.252902974431448
-1.31953125;0.250207402733002;0.25020958980735
-1.3171875;0.247535422394357;0.247537585749664
-1.31484375;0.244884752913785;0.244886892083235
-1.3125;0.242255322993579;0.242257437523708
-1.31015625;0.239647060245595;0.239649149696574
-1.3078125;0.237059891210269;0.237061955156176
-1.30546875;0.234493741375608;0.234495779404697
-1.303125;0.231948535196146;0.231950546911101
-1.30078125;0.229424196111858;0.229426181130052
-1.2984375;0.226920646567042;0.226922604520775
-1.29609375;0.224437808029154;0.224439738565892
-1.29375;0.221975601007597;0.221977503790202
-1.29140625;0.219533945072468;0.219535819779413
-1.2890625;0.217112758873245;0.217114605198832
-1.28671875;0.214711960157432;0.214713777811993
-1.284375;0.212331465789138;0.212333254499228
-1.28203125;0.209971191767604;0.209972951276191
-1.2796875;0.207631053245668;0.207632783312309
-1.27734375;0.205310964548164;0.205312664949173
-1.275;0.203010839190259;0.203012509718869
-1.27265625;0.200730589895718;0.20073223036223
-1.2703125;0.198470128615097;0.198471738847022
-1.26796875;0.196229366543874;0.196230946386064
-1.265625;0.194008214140489;0.194009763455264
-1.26328125;0.191806581144317;0.191808099811573
-1.2609375;0.189624376593557;0.189625864510874
-1.25859375;0.187461508843039;0.187462965925771
-1.25625;0.185317885581948;0.185319311763312
-1.25390625;0.18319341385146;0.183194809082607
-1.2515625;0.181088000062292;0.181089364312374
-1.24921875;0.179001550012153;0.179002883268376
-1.246875;0.176933968903116;0.176935271170788
-1.24453125;0.174885161358884;0.174886432661447
-1.2421875;0.172855031441963;0.172856271821019
-1.23984375;0.170843482670739;0.170844692186063
-1.2375;0.168850418036444;0.168851596765992
-1.23515625;0.166875740020038;0.16687688805994
-1.2328125;0.164919350608966;0.16492046807351
-1.23046875;0.162981151313829;0.162982238335436
-1.228125;0.161061043184927;0.161062099914113
-1.22578125;0.15915892682871;0.159159953434044
-1.2234375;0.157274702424107;0.157275699092151
-1.22109375;0.155408269738748;0.155409236673994
-1.21875;0.153559528145068;0.153560465569857
-1.21640625;0.151728376636298;0.151729284790737
-1.2140625;0.149914713842337;0.149915592984201
-1.21171875;0.148118438045498;0.148119288450126
-1.209375;0.146339447196156;0.146340269156326
-1.20703125;0.144577638928246;0.144578432754058
